shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
7326_4,40.5763351331684,-8.44434962171555,5569
7323_4,40.5239279248131,-8.42480477176287,5570
7316_2,40.5731126586995,-8.43763815612157,5571
7325_5,40.5294088816011,-8.45322758197054,5572
7323_8,40.5473124891135,-8.32280402466894,5573
7323_2,40.5597943,-8.4365586,5574
7316_3,40.5868652284409,-8.33043237325006,5575
7326_3,40.5801954798407,-8.4123621058273,5576
7321_2,40.6254196780577,-8.39319590613968,5577
7311_1,40.5580286829216,-8.45795716766293,5578
7323_7,40.5395570968207,-8.31024932926125,5579
7323_6,40.5457665146667,-8.42736443290246,5580
7322_2,40.6229347686279,-8.28354475948843,5581
7318_2,40.6211186592483,-8.46754183462186,5582
7326_2,40.5804665919416,-8.43268150253787,5583
7325_1,40.5215009149807,-8.45162895839942,5584
7326_1,40.5861021050315,-8.43272570685406,5585
7323_9,40.542937326888,-8.42223718832325,5586
7311_2,40.5631754188089,-8.46438514393533,5587
7325_3,40.5371019984313,-8.4484196361852,5588
7316_1,40.5697298388673,-8.43394346086369,5589
7326_4,40.576379531785,-8.44439311311231,5590
7318_1,40.6262290029791,-8.46847846862676,5591
7323_5,40.5457666888455,-8.42729603337292,5592
7323_3,40.505357725008,-8.38010737330072,5593
7323_1,40.5425570178407,-8.42077271380878,5594
7322_1,40.6130847732835,-8.43413239161174,5595
7321_1,40.6173724460563,-8.43035574750728,5596
7323_4,40.5235372976987,-8.42495526951243,5597
7325_4,40.5340360015272,-8.46810411251719,5598
7311_3,40.5580789885109,-8.43761572016757,5599
7316_2,40.5731308110473,-8.4374192728468,5600
7323_1,40.541046,-8.420287,5601
7323_8,40.5472975740133,-8.32288194900161,5602
7323_9,40.5429845387098,-8.42264499231987,5603
7316_3,40.5868927128126,-8.33056268387027,5604
7311_1,40.558079290632,-8.45782894389735,5605
7321_2,40.6252917834841,-8.39393618760575,5606
7325_5,40.5296451742981,-8.45115323374409,5607
7323_7,40.5398354798819,-8.31007115671363,5608
7326_4,40.5764278752631,-8.44444660744123,5609
7326_2,40.5813343847436,-8.43288251258463,5610
7323_5,40.5451804770115,-8.42637890063028,5611
7326_1,40.5864279186532,-8.43262933287748,5612
7318_2,40.6211206435214,-8.46732373505258,5613
7311_2,40.5630857856527,-8.4644462508659,5614
7325_3,40.5370637655801,-8.44853638541067,5615
7316_1,40.5687441038192,-8.43367688140486,5616
7321_1,40.617430675908,-8.43005972943348,5617
7318_1,40.6263799917389,-8.46862189181636,5618
7325_1,40.5216738416196,-8.45164083288488,5619
7322_2,40.6229093075191,-8.28369721362553,5620
7325_4,40.5344777922303,-8.46842574877105,5621
7323_3,40.5051288159606,-8.38000347116111,5622
7323_6,40.5451803033776,-8.42644729956911,5623
7322_1,40.6131133665658,-8.43326818082649,5624
7326_3,40.5799686155345,-8.41270323594327,5625
7323_4,40.5233841733987,-8.42504215255007,5626
7323_2,40.5595534,-8.436223,5627
7311_3,40.5579728545181,-8.43749714618789,5628
7316_2,40.573151279337,-8.43715502219011,5629
7325_1,40.5218766936279,-8.45150912097913,5630
7323_8,40.5472626309594,-8.32294183799613,5631
7323_9,40.5429945649387,-8.42273920075167,5632
7316_3,40.5870077334696,-8.33081136785149,5633
7325_3,40.5370385066942,-8.44880227911112,5634
7321_2,40.6251451103059,-8.39480973265525,5635
7325_5,40.5298412936717,-8.44910486026398,5636
7323_7,40.5399679112092,-8.31004056653165,5637
7323_5,40.5450766602116,-8.42630535562756,5638
7326_2,40.5819501885575,-8.43303065141245,5639
7321_1,40.6174726516665,-8.42969899683525,5640
7326_1,40.5871994560578,-8.43236609353702,5641
7325_4,40.5346016772854,-8.46848575114503,5642
7311_2,40.5630261805682,-8.46453435459504,5643
7323_1,40.5407341,-8.4202001,5644
7316_1,40.5680361100021,-8.43347637174762,5645
7323_2,40.5592638,-8.4357447,5646
7322_2,40.6229053494993,-8.28382650775363,5647
7326_3,40.5796873979832,-8.41315055960732,5648
7318_1,40.6265580293525,-8.46880876109167,5649
7326_4,40.5764371004057,-8.44453864425283,5650
7322_1,40.6131288491116,-8.43278714622615,5651
7323_6,40.5450764866217,-8.42637375446123,5652
7323_3,40.5050094180991,-8.37992075635184,5653
7318_2,40.6210468854627,-8.46697029156898,5654
7323_4,40.5229338416263,-8.42548693838739,5655
7311_1,40.5581660300565,-8.45761896851215,5656
7311_3,40.5576448859501,-8.43704261493099,5657
7316_2,40.5731539310931,-8.43698216657648,5658
7321_1,40.6174862515724,-8.42919808050898,5659
7323_8,40.5470821686735,-8.32318758134183,5660
7325_4,40.5347819382855,-8.46854039198328,5661
7316_3,40.5870190965445,-8.33091740254605,5662
7325_5,40.5299211923702,-8.44839624649102,5663
7321_2,40.6250214785524,-8.39547594722642,5664
7325_3,40.5369709500191,-8.45066696845092,5665
7323_7,40.5400694999505,-8.31004621445094,5666
7311_1,40.5581737454186,-8.45753392361733,5667
7326_2,40.5827661680677,-8.43322310195516,5668
7318_2,40.6209002868433,-8.46636571603668,5669
7326_1,40.5873322984486,-8.43241056127284,5670
7323_5,40.5449443274353,-8.42625755812783,5671
7311_2,40.5629982069302,-8.46469982325441,5672
7323_9,40.5430138609426,-8.42322894335764,5673
7322_2,40.6230608588245,-8.28468059073514,5674
7326_3,40.5795342032885,-8.41338556988652,5675
7316_1,40.5679262938954,-8.43346435716349,5676
7325_1,40.5219996534227,-8.45128305417875,5677
7318_1,40.6266914962372,-8.46896993153236,5678
7323_1,40.5406784,-8.4202063,5679
7322_1,40.6131318865266,-8.43268179463502,5680
7323_2,40.5590157,-8.4352645,5681
7323_3,40.5048059828393,-8.37977295521045,5682
7326_4,40.5763778197165,-8.44464945185418,5683
7323_4,40.5224106948726,-8.42597414827151,5684
7323_6,40.5449441538741,-8.42632595682718,5685
7311_3,40.5574279069383,-8.43672815273187,5686
7316_2,40.5731543099269,-8.43683811194191,5687
7323_9,40.5430208688416,-8.42329892495657,5688
7323_8,40.5470450177167,-8.32322814046302,5689
7323_6,40.5447470289346,-8.42625575767154,5690
7316_3,40.5870050511506,-8.33102941958778,5691
7323_5,40.5447472024536,-8.42618735917229,5692
7321_2,40.6249746194133,-8.39577476721156,5693
7326_3,40.5793923966773,-8.4137042439105,5694
7323_7,40.5401535933004,-8.31008410026417,5695
7321_1,40.6174296119711,-8.428874620095,5696
7322_2,40.623192377903,-8.28552301897223,5697
7325_1,40.5226245040649,-8.4495612521026,5698
7326_2,40.5829272660635,-8.43324269681298,5699
7325_5,40.530266226616,-8.44838054237185,5700
7326_1,40.5874579435028,-8.43246207226132,5701
7325_3,40.5369398497746,-8.45143270162745,5702
7311_2,40.5629899102138,-8.46483601948121,5703
7318_2,40.6207195720492,-8.46563244222956,5704
7316_1,40.567658261993,-8.43346603977887,5705
7311_1,40.5581423324859,-8.45743436487854,5706
7318_1,40.6267785403778,-8.4690748215031,5707
7323_1,40.5404101,-8.4201559,5708
7322_1,40.613150616807,-8.43257781531904,5709
7323_2,40.5588998730418,-8.43507336301439,5710
7323_3,40.5044180125027,-8.37943398207693,5711
7326_4,40.5763835979659,-8.44483213021138,5712
7323_4,40.5219560359507,-8.42638216063186,5713
7325_4,40.534985705453,-8.46857537540099,5714
7311_3,40.5572875342983,-8.43655145430696,5715
7316_2,40.5731327572493,-8.4366795525538,5716
7311_1,40.557889783371,-8.45727973284389,5717
7323_8,40.5470156953344,-8.32330177385549,5718
7318_2,40.6205869878706,-8.46536637574839,5719
7316_3,40.586979487065,-8.33112625958238,5720
7323_2,40.5587618242584,-8.43498264744553,5721
7322_2,40.623257600077,-8.28587129255807,5722
7325_5,40.5314431763048,-8.44851782464179,5723
7321_2,40.6249328169528,-8.39610593127684,5724
7323_1,40.5389187,-8.4200465,5725
7323_7,40.5402263073939,-8.31018114345057,5726
7325_1,40.522735076918,-8.44923561567138,5727
7326_1,40.5880586415717,-8.43245596161424,5728
7326_3,40.5792427073731,-8.41408622987413,5729
7326_2,40.5830943219611,-8.43324125009778,5730
7325_4,40.5354313702641,-8.46861291813138,5731
7311_2,40.5630012623262,-8.46556774892627,5732
7326_4,40.576388158977,-8.44546520602986,5733
7316_1,40.5672341812327,-8.43349295261045,5734
7323_5,40.544607762602,-8.42608539432276,5735
7318_1,40.6269389964124,-8.46929981988195,5736
7321_1,40.6173156690611,-8.42848626582911,5737
7322_1,40.6132088741798,-8.43243458734913,5738
7323_6,40.544607589144,-8.42615379268079,5739
7323_4,40.5215993800196,-8.42675911901504,5740
7325_3,40.5369093900305,-8.45196458074128,5741
7323_3,40.5043165671781,-8.37934486570616,5742
7323_9,40.5430099856142,-8.42395399930137,5743
7311_3,40.5572525482404,-8.43649879087305,5744
7316_2,40.5730541147326,-8.43650921090167,5745
7323_2,40.5586076613643,-8.43491704732287,5746
7323_8,40.5470222870827,-8.32337786291542,5747
7318_2,40.6203413249875,-8.46504185414225,5748
7316_3,40.5869238966994,-8.3312290681055,5749
7325_1,40.5227566530579,-8.44905881857613,5750
7321_2,40.6249400413115,-8.39653830207123,5751
7321_1,40.6171692850158,-8.42794155245655,5752
7323_7,40.5403264655282,-8.31045044043809,5753
7323_1,40.5386771305516,-8.41990199209902,5754
7326_1,40.5881806216103,-8.4323972100513,5755
7326_3,40.5791164777338,-8.41435428937116,5756
7326_2,40.583540657894,-8.43322321713292,5757
7323_6,40.5433612692993,-8.42496706753935,5758
7311_2,40.5630263562719,-8.4665286427288,5759
7311_1,40.5577402727954,-8.4571500126232,5760
7316_1,40.567084798051,-8.43348940385498,5761
7326_4,40.5763703648607,-8.44599086156758,5762
7318_1,40.626988930005,-8.46948350211506,5763
7323_5,40.5433614420505,-8.42489867044183,5764
7322_1,40.6133271793051,-8.43223629861882,5765
7325_5,40.533736497387,-8.44869821855328,5766
7323_4,40.5214591675432,-8.42691904403671,5767
7323_9,40.5430188388838,-8.4241060472814,5768
7323_3,40.5041556445236,-8.37921205343151,5769
7325_4,40.5357021750145,-8.46878914423984,5770
7322_2,40.6233180147204,-8.28603388883277,5771
7325_3,40.536886208146,-8.45228310005355,5772
7311_3,40.5562906741524,-8.43691320851871,5773
7316_2,40.5730059414027,-8.43644848977861,5774
7325_1,40.5227442847916,-8.44895372706349,5775
7323_8,40.5470523149271,-8.32344224713704,5776
7323_5,40.5431986447778,-8.42471828880318,5777
7323_3,40.5035159060117,-8.37868503564052,5778
7326_3,40.5790210843994,-8.41465288322581,5779
7316_3,40.5867989922104,-8.33135892918343,5780
7318_2,40.6200621742139,-8.46460920782499,5781
7311_3,40.5559471446737,-8.43703445189167,5782
7323_1,40.5384397108178,-8.41969691538297,5783
7321_2,40.6249423575847,-8.39687233276823,5784
7323_6,40.5431984721339,-8.42478668573621,5785
7323_7,40.5403335149198,-8.310537894848,5786
7323_9,40.5430327518813,-8.42428636680248,5787
7326_1,40.588210861504,-8.43229719337848,5788
7321_1,40.6170718681632,-8.42751017935089,5789
7326_2,40.5838891415511,-8.43320228625726,5790
7311_1,40.5567056922445,-8.45621603846939,5791
7311_2,40.5630252209833,-8.46667511534805,5792
7325_4,40.5357397480537,-8.4687907809986,5793
7316_1,40.5669157024899,-8.43346272011003,5794
7325_5,40.5344054865894,-8.44861870943764,5795
7318_1,40.6270369222386,-8.46966717487577,5796
7325_3,40.5367629052145,-8.45332025034708,5797
7322_1,40.6133115960316,-8.43212435060332,5798
7323_2,40.557922576314,-8.43471860275382,5799
7323_4,40.5213857012834,-8.42688859065747,5800
7326_4,40.5763251126045,-8.44649814600248,5801
7322_2,40.6234577834797,-8.28636409878215,5802
7316_2,40.5729511167725,-8.4364107876584,5803
7326_4,40.5762964532444,-8.44671437420819,5804
7323_8,40.5470961136311,-8.32347218164312,5805
7323_6,40.5431230346192,-8.42465596138759,5806
7316_3,40.5865099677733,-8.33159733385878,5807
7323_2,40.5574408,-8.4344313,5808
7321_2,40.6248965610787,-8.39715364642049,5809
7325_1,40.5226728881071,-8.44883730247981,5810
7323_7,40.5403210575695,-8.31063067844969,5811
7325_4,40.5358177986132,-8.46872854294873,5812
7326_1,40.5882036165172,-8.43215232574427,5813
7311_1,40.5566304064144,-8.45616259943873,5814
7326_2,40.5842208506732,-8.43317957002289,5815
7323_5,40.5431232071854,-8.4245875645305,5816
7311_2,40.5630241065693,-8.46676537195936,5817
7318_2,40.6197053054428,-8.46400654193039,5818
7316_1,40.5661353929725,-8.43319131498285,5819
7321_1,40.6170394687118,-8.42733765927046,5820
7318_1,40.6271101108849,-8.46986371280093,5821
7326_3,40.5788600290892,-8.41494106532178,5822
7323_3,40.5030167987264,-8.37827815441798,5823
7325_5,40.5368723199147,-8.44827070944936,5824
7322_1,40.6133011235899,-8.43198417184278,5825
7323_9,40.5430672772521,-8.42443180000447,5826
7323_4,40.5211054127059,-8.4266475935452,5827
7325_3,40.5366325853171,-8.4544713678212,5828
7311_3,40.5559774454783,-8.43720152046329,5829
7323_1,40.5382823654425,-8.41951407292618,5830
7322_2,40.623537034052,-8.28660962641262,5831
7316_2,40.5728744363808,-8.43632977020156,5832
7323_5,40.5430522096344,-8.4244053020691,5833
7323_8,40.5471765775161,-8.32350228204262,5834
7311_1,40.5565644986143,-8.45613758832029,5835
7316_3,40.5863018588258,-8.3317754045008,5836
7325_5,40.5388103172498,-8.44803526962241,5837
7321_2,40.6248128279893,-8.39741999468393,5838
7323_9,40.543134661941,-8.42456930446235,5839
7323_7,40.5402696467473,-8.31069511066713,5840
7326_3,40.5787224347355,-8.41511532221303,5841
7326_1,40.5881274678838,-8.43200023244641,5842
7326_4,40.5763082586257,-8.44680201678579,5843
7326_2,40.5843259365269,-8.43316052245407,5844
7323_1,40.5381664007656,-8.41927761951131,5845
7311_2,40.5630047823418,-8.46683684630103,5846
7323_2,40.557118,-8.4342746,5847
7316_1,40.566049855171,-8.43313619731725,5848
7318_2,40.6193624290918,-8.46331384569778,5849
7318_1,40.6271716825342,-8.47005000208344,5850
7323_6,40.5430520371763,-8.42447369885508,5851
7322_2,40.6235505137036,-8.28692131368929,5852
7325_3,40.536591440852,-8.4548307237077,5853
7322_1,40.6133015832703,-8.43187895491582,5854
7325_4,40.5358268027687,-8.46841652542447,5855
7323_4,40.5205016519891,-8.42618783839096,5856
7321_1,40.6169789109275,-8.42693877016109,5857
7323_3,40.5026630656257,-8.37789757068419,5858
7325_1,40.5225929184724,-8.4487705905049,5859
7311_3,40.5559810948784,-8.43729927617315,5860
7316_2,40.5728285127958,-8.43624889173269,5861
7325_3,40.5365662245148,-8.45507615102793,5862
7323_8,40.54736851113,-8.32351352671417,5863
7326_4,40.5763906857317,-8.44682921250503,5864
7322_2,40.6235326622009,-8.28704726146981,5865
7323_6,40.5430169872066,-8.42432862944613,5866
7316_3,40.5858557859947,-8.33203756880355,5867
7325_5,40.5402739334993,-8.44784605288486,5868
7321_2,40.6246586574715,-8.39797159771003,5869
7323_9,40.5431959672058,-8.42467584272641,5870
7323_7,40.5398630789164,-8.31081106571752,5871
7323_5,40.5430171595786,-8.42426023269491,5872
7326_1,40.5877959668427,-8.43157039326277,5873
7321_1,40.6169141784919,-8.42656679749547,5874
7326_2,40.584993955119,-8.43299374112421,5875
7326_3,40.5784843173809,-8.41531449423819,5876
7311_2,40.5629716249847,-8.46688787401133,5877
7323_1,40.5380845050975,-8.41888028247973,5878
7316_1,40.5659578013722,-8.4330522425159,5879
7318_2,40.6192571440948,-8.46314722410327,5880
7318_1,40.6272002260256,-8.47024631631294,5881
7325_4,40.5359014642159,-8.46705066499754,5882
7322_1,40.6133316253975,-8.43170233447604,5883
7311_1,40.5564783880593,-8.45614027373279,5884
7323_4,40.5203709985519,-8.42606725313083,5885
7325_1,40.5224158183721,-8.44874211949416,5886
7323_3,40.5023247210834,-8.37741041497386,5887
7323_2,40.5567828,-8.4341622,5888
7311_3,40.5560051273774,-8.43741659699228,5889
7316_2,40.5728264972993,-8.43617973592649,5890
7323_6,40.542997497732,-8.42417887950051,5891
7323_8,40.5474554742411,-8.32353321830521,5892
7323_5,40.5429976700154,-8.42411048276821,5893
7316_3,40.5856616498462,-8.33214602124524,5894
7325_1,40.5222385672645,-8.44876892827086,5895
7322_2,40.6233538809707,-8.28755743556848,5896
7323_2,40.5565758,-8.4341165,5897
7321_2,40.6243442102062,-8.39904918178962,5898
7321_1,40.616910648279,-8.42634053654286,5899
7311_3,40.5560723848381,-8.43758574312585,5900
7326_3,40.578207449387,-8.41555911051011,5901
7323_7,40.5397901398801,-8.31086064374158,5902
7325_5,40.5416926850193,-8.44766907990804,5903
7326_1,40.5877052928891,-8.43147482680221,5904
7311_1,40.5563917920852,-8.45615680894898,5905
7326_2,40.5851816135875,-8.43294846875198,5906
7323_9,40.5433412834234,-8.42483789981714,5907
7311_2,40.5629292567653,-8.46692298315092,5908
7318_2,40.6189961990551,-8.46300239909942,5909
7316_1,40.5658637300215,-8.43289913939369,5910
7325_4,40.5359004487872,-8.46651347499847,5911
7318_1,40.6271765315611,-8.4703837714213,5912
7326_4,40.5765428528238,-8.446851856549,5913
7322_1,40.6133958511539,-8.43145515926233,5914
7325_3,40.5365837322288,-8.45519608564918,5915
7323_4,40.520264332864,-8.42601907887625,5916
7323_1,40.5379763368555,-8.41804896847937,5917
7323_3,40.502092988762,-8.37708712486857,5918
7316_2,40.5728178532203,-8.43612495578668,5919
7326_3,40.5779344261455,-8.41581134235735,5920
7322_2,40.6233106621214,-8.28776123815592,5921
7325_3,40.5365990503574,-8.45530139388737,5922
7323_8,40.5475946190316,-8.32359262360701,5923
7325_4,40.5358882716378,-8.46628125070902,5924
7316_3,40.5854491780402,-8.33217567674638,5925
7323_9,40.5435255720949,-8.42500954338656,5926
7321_2,40.6239935302852,-8.40025860199531,5927
7311_1,40.5560928590357,-8.4563079003251,5928
7323_7,40.5397222905805,-8.31093713819953,5929
7323_6,40.5430007263768,-8.42260339393671,5930
7326_1,40.5875433431275,-8.43136483104799,5931
7323_2,40.5564368049018,-8.43412099177446,5932
7326_2,40.585450721675,-8.43288713314282,5933
7323_1,40.537796,-8.4178454,5934
7311_2,40.5628166210831,-8.46694553314904,5935
7318_2,40.6187126744055,-8.46285233772979,5936
7316_1,40.5657915978007,-8.432757657787,5937
7325_1,40.5220610593739,-8.44888971203941,5938
7318_1,40.6271217947774,-8.47051597486321,5939
7325_5,40.5431332247269,-8.44753818034991,5940
7322_1,40.6135150945905,-8.43090550340204,5941
7323_5,40.5430008977275,-8.42253499719157,5942
7323_4,40.5201170720343,-8.42597733111034,5943
7326_4,40.5771540417424,-8.44694767929528,5944
7323_3,40.501955054884,-8.37692320334276,5945
7321_1,40.616931855978,-8.42607128929375,5946
7311_3,40.5561554043206,-8.43781854581116,5947
7316_2,40.5727941479571,-8.43594910104596,5948
7323_9,40.5437886926205,-8.42525551818008,5949
7323_8,40.547751277137,-8.32372362358318,5950
7325_3,40.5365453050448,-8.45538006252488,5951
7316_3,40.5853059943682,-8.33219342340429,5952
7311_1,40.5559321144016,-8.4563098730566,5953
7321_2,40.6239076565372,-8.40055995210324,5954
7323_6,40.5428974867509,-8.42181699355968,5955
7322_2,40.6232953337163,-8.28788884882646,5956
7321_1,40.6169444573802,-8.42595822152874,5957
7323_7,40.5396904173405,-8.3109760633731,5958
7326_3,40.5775277012178,-8.41622517113493,5959
7326_1,40.5874514399443,-8.43129714776547,5960
7326_4,40.5774033942905,-8.44699094279322,5961
7326_2,40.5859089505949,-8.43275917355504,5962
7323_5,40.5428976576358,-8.4217485969148,5963
7311_2,40.5623651370393,-8.46703882414697,5964
7325_4,40.5358622702472,-8.46606731371193,5965
7316_1,40.5656451993602,-8.43245019913381,5966
7325_5,40.5437848746551,-8.4474475667503,5967
7318_1,40.626959472422,-8.47093042704937,5968
7323_2,40.5562906551,-8.43407582399855,5969
7322_1,40.6135489683332,-8.43081479087415,5970
7323_1,40.5374252182759,-8.41763919935031,5971
7323_4,40.5197821437386,-8.42601958389182,5972
7325_1,40.5219596499791,-8.44895004428709,5973
7323_3,40.5017997993014,-8.37674056817824,5974
7318_2,40.6185415705728,-8.46285791601538,5975
7311_3,40.5562046046515,-8.43796071970125,5976
7316_2,40.5727483524539,-8.43581924464804,5977
7326_4,40.5777309898326,-8.44703533360447,5978
7323_8,40.547838406756,-8.32386910418931,5979
7323_5,40.5427851441383,-8.42118786680148,5980
7316_3,40.5852181723041,-8.33224161940909,5981
7325_1,40.5218583614406,-8.44896615289701,5982
7321_2,40.6237823799432,-8.40103623301936,5983
7318_2,40.6183826716343,-8.46280248583493,5984
7323_7,40.5396564274097,-8.31105668265067,5985
7325_5,40.5441819875008,-8.4473970959141,5986
7326_1,40.5874373327422,-8.43125734646887,5987
7311_1,40.555805217777,-8.45625935552189,5988
7326_2,40.5860955615183,-8.43271321862358,5989
7325_4,40.5356297078138,-8.4649436493062,5990
7322_2,40.6232901501282,-8.28798664354755,5991
7323_1,40.537303,-8.4175595,5992
7311_2,40.5622822893581,-8.46706978337003,5993
7326_3,40.5770919832657,-8.41664394005322,5994
7316_1,40.5655905001956,-8.43236353135391,5995
7321_1,40.6169859017666,-8.42580218518552,5996
7318_1,40.6268675416172,-8.47116944383638,5997
7323_6,40.5427849735858,-8.42125626333529,5998
7322_1,40.6136105708862,-8.43071193629691,5999
7325_3,40.536527332851,-8.45542674741892,6000
7323_4,40.5196446302855,-8.42604512836272,6001
7323_2,40.5561782,-8.4339675,6002
7323_3,40.5016785765229,-8.37660784294836,6003
7323_9,40.544349677099,-8.42580547030549,6004
7311_3,40.5562467868559,-8.43812364843786,6005
7316_2,40.5726809510497,-8.43573399335343,6006
7326_4,40.5778230368048,-8.44701934095147,6007
7323_8,40.5478985329217,-8.32401114413268,6008
7323_6,40.5427098005024,-8.42103325482348,6009
7316_3,40.5851915180314,-8.33230059657922,6010
7325_1,40.5218079815621,-8.44887746844459,6011
7311_3,40.556348817192,-8.43868124140768,6012
7323_1,40.5372328,-8.4175442,6013
7321_2,40.623737724618,-8.40126367003516,6014
7311_1,40.5556578773226,-8.45609347020717,6015
7322_2,40.6233013691871,-8.28809773809025,6016
7321_1,40.6170891640875,-8.42554945567371,6017
7323_7,40.5396046347613,-8.31136862084185,6018
7323_9,40.5444551360537,-8.42590144192245,6019
7326_1,40.5876050006175,-8.43074085009539,6020
7325_4,40.5355908557761,-8.46463674717968,6021
7326_2,40.5864206259246,-8.4326177124311,6022
7326_3,40.57673746752,-8.41703770930626,6023
7311_2,40.562160246237,-8.46713059750868,6024
7325_5,40.5448777886457,-8.44731187567791,6025
7316_1,40.5655226418096,-8.43226816272262,6026
7323_2,40.5560185887243,-8.43366585245652,6027
7318_1,40.6267648672951,-8.47143133465859,6028
7323_5,40.5427099709227,-8.42096485836479,6029
7322_1,40.6137028106345,-8.43060246848642,6030
7318_2,40.6182206856956,-8.46277079800338,6031
7323_4,40.5196040577718,-8.42607074463756,6032
7325_3,40.5363923105832,-8.45665676004721,6033
7323_3,40.501547056826,-8.37648281544493,6034
7316_2,40.5725975225523,-8.43563417433513,6035
7325_5,40.5466733434792,-8.44709085559054,6036
7323_8,40.5479283604071,-8.3241402567537,6037
7323_1,40.5370121,-8.4176148,6038
7316_3,40.5851449113596,-8.33254879712299,6039
7323_9,40.5446875668686,-8.4261082775718,6040
7321_2,40.6237008496071,-8.4016756544564,6041
7326_3,40.5765516088825,-8.41719654976223,6042
7323_7,40.5395599853943,-8.31170613538793,6043
7323_5,40.5426234606043,-8.42084803313792,6044
7326_1,40.5878030040653,-8.42988498124098,6045
7323_2,40.5559181462625,-8.43359688844216,6046
7326_2,40.5872229013267,-8.43234127956347,6047
7325_4,40.5357206277893,-8.46340720500108,6048
7311_2,40.5620577482817,-8.46718970199257,6049
7325_1,40.5216691195061,-8.44874967313517,6050
7316_1,40.5654547535132,-8.432184317339,6051
7325_3,40.5362755687608,-8.45772608125253,6052
7318_1,40.6264338621211,-8.47210988505384,6053
7318_2,40.6180384865433,-8.46282855626261,6054
7322_2,40.6234068985255,-8.28852402205557,6055
7326_4,40.5779171610081,-8.44709068282409,6056
7322_1,40.6137788028905,-8.4305234805675,6057
7311_1,40.555510814257,-8.45588115170765,6058
7323_4,40.5196038560291,-8.42607142003064,6059
7321_1,40.6172831546665,-8.42513012899983,6060
7323_3,40.5013334705616,-8.37606960069518,6061
7323_6,40.5426232902535,-8.42091642950932,6062
7311_3,40.5563797691937,-8.43882724120838,6063
7316_2,40.5723799629973,-8.43544808433419,6064
7323_5,40.5425322068817,-8.42078643921849,6065
7323_8,40.5479395347395,-8.32426589077445,6066
7323_9,40.544783912398,-8.42615578128833,6067
7316_3,40.5851159140225,-8.33262745252996,6068
7318_2,40.6178918548021,-8.46290662936015,6069
7321_2,40.6236489094384,-8.40238657540221,6070
7323_1,40.5368426,-8.4177676,6071
7323_7,40.5395403081152,-8.31182176608183,6072
7321_1,40.6174546283063,-8.42468646121006,6073
7326_1,40.5879251401045,-8.42946908515175,6074
7325_3,40.5361450401806,-8.45893564419136,6075
7326_2,40.5873352582858,-8.43239619839896,6076
7325_1,40.5215046747729,-8.44872126194042,6077
7311_2,40.5618590184149,-8.46737828958516,6078
7326_4,40.5780114638532,-8.44723511953216,6079
7316_1,40.5653649108395,-8.43209461284252,6080
7325_4,40.5357171723021,-8.46271908247386,6081
7322_2,40.623443292333,-8.28869982729889,6082
7323_6,40.5425320365677,-8.42085483549744,6083
7318_1,40.6263579100385,-8.47219484696231,6084
7325_5,40.5482399677786,-8.44687557244646,6085
7322_1,40.6138587169465,-8.43045354419253,6086
7326_3,40.5764837043167,-8.41731281486002,6087
7323_4,40.5194990658934,-8.42621451237369,6088
7311_1,40.5554942936122,-8.45581214126892,6089
7323_3,40.5012544275941,-8.37576948573929,6090
7323_2,40.5553515,-8.4334963,6091
7311_3,40.556364945682,-8.43901353511693,6092
7316_2,40.5716008390463,-8.43483019140133,6093
7323_5,40.5424210527168,-8.42073966914261,6094
7323_8,40.5479226421664,-8.32445603111347,6095
7321_1,40.6175850111103,-8.42425877333029,6096
7316_3,40.5850881338751,-8.33266976925309,6097
7325_5,40.5487117520739,-8.44680648519869,6098
7321_2,40.6235990330604,-8.40309076937956,6099
7323_2,40.5550528,-8.4334785,6100
7323_7,40.5395339988012,-8.31191994529886,6101
7323_6,40.5424208824308,-8.42080806530878,6102
7326_1,40.5885415943149,-8.42819280352983,6103
7326_4,40.5781550908369,-8.44733656034612,6104
7326_2,40.5874652971648,-8.43244389532749,6105
7325_4,40.5356974835098,-8.46209392405876,6106
7311_2,40.5616542332232,-8.46761263507539,6107
7323_9,40.5450382074699,-8.42623895038164,6108
7322_2,40.6235160142214,-8.28909951283937,6109
7325_1,40.5196569102438,-8.44874023534579,6110
7316_1,40.5652530839607,-8.43201057236576,6111
7325_3,40.5360809853494,-8.45950535174061,6112
7318_1,40.6262677140899,-8.47217273587114,6113
7323_1,40.536425,-8.4182735,6114
7322_1,40.6139449287051,-8.43038749162376,6115
7318_2,40.6177656576709,-8.46300001914025,6116
7323_4,40.5194658610225,-8.42629366590482,6117
7311_1,40.5555173255453,-8.45574426885728,6118
7323_3,40.5010754178086,-8.37503840186162,6119
7326_3,40.5763925727053,-8.41744671759545,6120
7311_3,40.5562809646504,-8.43914485969115,6121
7316_2,40.5713158336906,-8.43460130847453,6122
7326_4,40.5783423852398,-8.44742128080886,6123
7323_8,40.547790969808,-8.32547087389554,6124
7311_1,40.5558147792379,-8.45529379226027,6125
7316_3,40.5848499838564,-8.33286137173933,6126
7325_4,40.5356907335398,-8.46161637862499,6127
7321_2,40.6235308320991,-8.40373024035229,6128
7325_1,40.5190285546141,-8.44866542737104,6129
7322_2,40.623554657494,-8.2894792267975,6130
7318_2,40.6176778637305,-8.4631537277917,6131
7323_7,40.5395503081636,-8.31199128165436,6132
